property_url,mls,mls_id,status,text,style,full_street_line,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,assessed_value,estimated_value,lot_sqft,price_per_sqft,latitude,longitude,neighborhoods,county,fips_code,stories,hoa_fee,parking_garage,agent,agent_email,agent_phones,broker,broker_phone,broker_website,nearby_schools,primary_photo,alt_photos
https://www.realtor.com/realestateandhomes-detail/1929156795,MRCA,TR25028050,SOLD,"Back on the market at no fault of seller! Step into this stunning, fully remodeled home, freshly painted inside and out. The spacious living room features an open floor plan with luxury vinyl plank flooring throughout. Brand-new low-E energy-efficient windows flood the space with natural light. Three split AC systems provide optimal comfort, even on the hottest summer days. The kitchen is showcasing premium quartz countertops paired with an elegant marble backsplash. Every detail has been thoughtfully selected, from the brand-new cabinets to the sleek, modern sink and high-end faucet. The bathroom completes with a luxurious shower, contemporary vanity, and stylish toilet. An attached garage boasts a brand-new, high-end designer door with a new opener for added convenience. Ideally situated near shopping, dining, and essential amenities, this home offers easy access to everything you need. Don't miss the chance to own this exquisite residencewhere comfort, elegance, and modern living come together seamlessly..",SINGLE_FAMILY,22410 Horst Ave,22410 Horst Ave,,Hawaiian Gardens,CA,90716,2,1,,836,1970,67,679990,2025-02-15,662350,2025-04-23,162861,661800,2493,792,33.824654,-118.073258,,Los Angeles,06037,1,0,1,Christine Wang,christinewrealtor@gmail.com,"[{'number': '6268230871', 'type': None, 'ext': None, 'primary': True}]",,,,Abc Unified School District,http://ap.rdcpix.com/22ec8f106b8b95d57f84d289edbf6cd0l-m492211378od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/22ec8f106b8b95d57f84d289edbf6cd0l-m492211378od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22ec8f106b8b95d57f84d289edbf6cd0l-m656040655od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22ec8f106b8b95d57f84d289edbf6cd0l-m3901784386od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22ec8f106b8b95d57f84d289edbf6cd0l-m1224870085od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22ec8f106b8b95d57f84d289edbf6cd0l-m1398898954od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22ec8f106b8b95d57f84d289edbf6cd0l-m3426021550od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22ec8f106b8b95d57f84d289edbf6cd0l-m3582826194od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22ec8f106b8b95d57f84d289edbf6cd0l-m435701786od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22ec8f106b8b95d57f84d289edbf6cd0l-m1477366096od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22ec8f106b8b95d57f84d289edbf6cd0l-m2070923873od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22ec8f106b8b95d57f84d289edbf6cd0l-m4201959748od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22ec8f106b8b95d57f84d289edbf6cd0l-m538962962od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22ec8f106b8b95d57f84d289edbf6cd0l-m1328466000od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22ec8f106b8b95d57f84d289edbf6cd0l-m3805770360od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/2107841364,MRCA,PW25060180,SOLD,"Sold off market. MLS input for comp purposes. 2 bedrooms, 1 bathroom, 768 sqft, 5, 437 sqft lot size, HGR2 zoning.",SINGLE_FAMILY,21731 Seine Ave,21731 Seine Ave,,Hawaiian Gardens,CA,90716,2,1,,768,1954,,550000,2025-03-19,565000,2025-03-18,40555,564146,5437,736,33.830459,-118.078489,,Los Angeles,06037,1,0,2,Margaret Han,mrosehan@gmail.com,"[{'number': '(562) 278-5831', 'type': 'Mobile', 'ext': '', 'primary': True}]",,,,Abc Unified School District,,
https://www.realtor.com/realestateandhomes-detail/9915347933,STNY,11320212,SOLD,"HOME WILL DELIVER TO THE PARK MID AUGUST! COMING SOON! Brand new 2 bed 2 bath Skyline custom manufactured home!! This beautiful home will offer approximately 1150 sqf of space including the built in factory porch. You'll have a covered carport with 2-3 car private off street parking and a custom built storage shed painted to match the home! There will be brand new stainless steel kitchen appliances included as well as central heat and AC! We've also installed ceiling fans in the living room and both bedrooms!! Vinyl flooring throughout... no carpet! Space rent is $1495 per month but the lucky new homeowner will receive $500 off for the first 12 months making the space rent only $995 per month first year! The home is not in the park yet but if you wait until it gets there it will be too late!! We had 4 spaces for new homes in this beautiful 55+ community and the first 3 sold sight unseen before the homes arrived!! Call today to learn how to make this home yours... it is expected to be move in ready approximately October 1st, 2024! Financing is available on approved credit and income... our in house finance department works with lenders that specialize in mobile & manufactured home loans!!",MOBILE,22221 S Bloomfield Ave Unit 34,22221 S Bloomfield Ave,Unit 34,Cypress,CA,90630,2,2,,1152,2024,186,219900,2024-07-08,219900,2025-01-10,,,,191,33.825062,-118.063744,,Los Angeles,06037,,0,,Aaron Okola,aaron@galaxyhomes.net,,,,,Abc Unified School District,http://ap.rdcpix.com/e4bac8b7cb8aa10109264c5f4e64e2cal-m2336763732od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/e4bac8b7cb8aa10109264c5f4e64e2cal-m2336763732od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/e4bac8b7cb8aa10109264c5f4e64e2cal-m4015881161od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/2494810910,MRCA,PW24209551,SOLD,"Lowest Priced 2BR Condo in Hawaiian Gardens!! Delightful carriage home (condo is above the garage) within a gated community just a quick walk or bike ride to a variety of restaurants and shops! Beautiful crown mouldings, recessed LED lighting, ceiling fans, stylish neutral paint, and granite kitchen counters provide a touch of elegance! Kitchen-adjacent is a handy coffee-bar/prep area with additional storage! 1-car garage (newer roll up door) with a 2nd dedicated parking space ensures that you'll never be without a secure parking space! Small portable washer and ventless dryer in the condo ensure that you'll rarely have to visit the on-site laundry -- but it's available should you need it! Large bathroom with toilet/shower separate from the sink/vanity area is a plus for those busy mornings; And with a space-saving pocket-door from the hall! Bedrooms each have large walk-in closets, new blinds, and solid-surface flooring for easy maintenance! Low HOA dues include water, hot-water, and trash, too! CASH ONLY offers at this time.. Call your Realtor today to schedule a showing or for details.",CONDOS,21913 Belshire Ave Apt 3,21913 Belshire Ave,Apt 3,Hawaiian Gardens,CA,90716,2,1,,780,1980,181,389000,2024-10-16,393000,2025-04-15,216794,387900,22612,504,33.829056,-118.070404,,Los Angeles,06037,1,270,1,Anthony Trabucco,Tony@OrangeRealty.com,"[{'number': '7149970050', 'type': 'Other', 'ext': '', 'primary': True}, {'number': '7142889369', 'type': 'Mobile', 'ext': '', 'primary': True}]",,,,Abc Unified School District,http://ap.rdcpix.com/d34eee0b7f4078e97057e18f19198dabl-m4214991276od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/d34eee0b7f4078e97057e18f19198dabl-m4214991276od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d34eee0b7f4078e97057e18f19198dabl-m3408616539od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d34eee0b7f4078e97057e18f19198dabl-m3385745100od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d34eee0b7f4078e97057e18f19198dabl-m1984822409od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d34eee0b7f4078e97057e18f19198dabl-m9080704od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d34eee0b7f4078e97057e18f19198dabl-m3464195561od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d34eee0b7f4078e97057e18f19198dabl-m4268291100od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d34eee0b7f4078e97057e18f19198dabl-m972202299od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d34eee0b7f4078e97057e18f19198dabl-m4234641136od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d34eee0b7f4078e97057e18f19198dabl-m2009119688od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d34eee0b7f4078e97057e18f19198dabl-m2586288383od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d34eee0b7f4078e97057e18f19198dabl-m923246980od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d34eee0b7f4078e97057e18f19198dabl-m1131817608od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d34eee0b7f4078e97057e18f19198dabl-m1472762118od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d34eee0b7f4078e97057e18f19198dabl-m4268540338od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d34eee0b7f4078e97057e18f19198dabl-m3388956066od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/2113393989,MRCA,PW25071339,SOLD,"Sold off market. MLS input for comp purposes. 2 bedrooms plus a bonus flexroom/office, 1 bathroom, 842 sqft, 5, 429 sqft lot size, HGR2 zoning.",SINGLE_FAMILY,21817 Seine Ave,21817 Seine Ave,,Hawaiian Gardens,CA,90716,2,1,,842,1958,,550000,2025-04-02,550000,2025-04-01,42714,584000,5429,653,33.82991,-118.078483,,Los Angeles,06037,1,0,1,Margaret Han,mrosehan@gmail.com,"[{'number': '(562) 278-5831', 'type': 'Mobile', 'ext': '', 'primary': True}]",,,,Abc Unified School District,,
https://www.realtor.com/realestateandhomes-detail/2441856006,WECA,24-433277,SOLD,"Discover a rare, private corner lot that includes a coveted detached 2-car garage and inviting enclosed outdoor dining/patio areas. This impeccably maintained residence boasts a freshly painted interior and gate, stainless steel appliances, a finished garage, expansive windows that flood the home with natural light, and an open floor plan that enhances the sense of spaciousness and flow. The property also features attractive landscaping and thoughtfully designed outdoor spaces, perfect for relaxation and entertaining. This charming four-bedroom home offers noticeable curb appeal and a serene, comfortable escape from the city's hustle and bustle.",SINGLE_FAMILY,22119 Wardham Ave,22119 Wardham Ave,,Hawaiian Gardens,CA,90716,4,1,1,1440,1957,36,699000,2024-08-29,755000,2024-10-04,301688,770000,5133,524,33.827189,-118.064988,,Los Angeles,06037,1,0,2,Roberto Rodriguez,R@WestLALiving.com,"[{'number': '4243539004', 'type': 'Mobile', 'ext': '', 'primary': True}, {'number': '3104942485', 'type': 'Office', 'ext': '', 'primary': True}]",,,,Abc Unified School District,http://ap.rdcpix.com/ea01e7ab4fbb4c910d4503e401731f1fl-m2543545539od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/ea01e7ab4fbb4c910d4503e401731f1fl-m2543545539od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1990267315,MRCA,PW24237095,SOLD,"Welcome to this beautiful townhome in the gated Parkside Community ! This charming two-story home features one bedroom and two bathrooms. Upstairs, you'll find a loft-style master bedroom with a spacious walk-in closet and built-in cabinets. The convenience of an upstairs washer and dryer adds to the ease of living. The home boasts a large living room, an upgraded kitchen and bathrooms, recessed lighting in the kitchen, and modern faucets and toilets. The kitchen and bathrooms have tiled floors, while the rest of the home features newer wood laminate flooring. The Parkside Community offers two swimming pools and two tennis courts for your enjoyment. The location is ideal, with easy access to the 605, 91, and 405 freeways. You're just a 15-minute drive from the beach, a 5-minute drive to Knott's Berry Farm, and a 15-minute drive to Disneyland. This townhome is move-in ready and waiting for you!",CONDOS,21301 Norwalk Blvd Apt 94,21301 Norwalk Blvd,Apt 94,Hawaiian Gardens,CA,90716,1,2,,800,1979,57,436500,2024-11-20,420000,2025-01-16,336840,438082,225083,525,33.836161,-118.072998,,Los Angeles,06037,2,350,2,Stephanie Haines,stephanie.haines@exprealty.com,,,,,Abc Unified School District,http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m1530582759od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m1530582759od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m1688144624od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m1125245006od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m3931074582od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m3649661730od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m1920251827od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m1080172922od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m1512849536od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m2259378552od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m1458542502od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m1789375694od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m1299596145od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m287418943od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m3137670004od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m1451722278od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m2643080945od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m3106746873od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m243445695od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m665668277od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m3054353117od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m2440392234od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m2592204232od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m838457628od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m952209110od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b7edcfa0d527cbcfbf6608c93f3f62al-m4056595845od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/2152858623,MRCA,DW24201598,SOLD,"Welcome to this charming 3-bedroom, 1-bath home located in the desirable city of Hawaiian Gardens. Located just minutes away from Long Beach, you will enjoy easy access to major highways, shopping centers, and entertainment options. Dont miss your chance to own a home in this prime location!",SINGLE_FAMILY,22101 Arline Ave,22101 Arline Ave,,Hawaiian Gardens,CA,90716,3,1,,812,1924,38,599000,2024-09-30,630000,2024-11-07,546210,640000,3957,776,33.827479,-118.081187,,Los Angeles,06037,1,0,3,Andres Avalos,andrestherealtor21@gmail.com,"[{'number': '5625055747', 'type': None, 'ext': None, 'primary': True}]",,,,Abc Unified School District,http://ap.rdcpix.com/b482e67d1f785dc3630626a85e8ed6a5l-b1744755915od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/b482e67d1f785dc3630626a85e8ed6a5l-b1744755915od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b482e67d1f785dc3630626a85e8ed6a5l-b4002281310od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b482e67d1f785dc3630626a85e8ed6a5l-b710007848od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/2181739728,MRCA,DW24155649,SOLD,"Opportunity Awaits! This charming 3-bedroom, 1-bath home offers more space and potential than meets the eye. Features include a 2-car driveway leading to a detached 2-car garage, with recent updates such as a new roof and fresh exterior paint. Conveniently located near El Dorado Park, shopping, and dining, this property is centrally situated for easy access to amenities. Please note that the sale may require court confirmation and will be sold as-is, with no repairs. Buyer to verify square footage and all property details, as the seller makes no guarantees regarding the accuracy of the square footage. Dont miss your chance to explore this potential-filled property!",SINGLE_FAMILY,22335 Clarkdale Ave,22335 Clarkdale Ave,,Hawaiian Gardens,CA,90716,3,1,,849,1963,83,550000,2024-07-30,580000,2024-10-21,39586,591000,2508,683,33.824946,-118.080336,,Los Angeles,06037,1,0,2,Jerry Macias,jerry@meetvida.com,"[{'number': '5622061607', 'type': 'Office', 'ext': '', 'primary': True}]",,,,Abc Unified School District,http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m454250778od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m454250778od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m2312904378od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m229600646od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m941284080od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m560871552od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m3636425427od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m714985156od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m4239720003od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m3409837141od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m4099373482od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m777889787od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m358920536od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m3601105600od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m1273442446od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m2301447876od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m1804578786od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m2870052018od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m909584932od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m2231568294od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m1066148286od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m2036253211od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m1128415655od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m999648456od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m101163566od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/93045212cce9df194086d0b988783e61l-m3956320063od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/1354299549,MRCA,PW24150753,SOLD,"Come see this unique 2 story townhouse in a private gated community built in 2004. This property features 3 bedrooms with 2.5 baths, Spacious master suite w/ walk-in closet and large balcony. Upstairs is a separate laundry closet with washer & dryer. Downstairs is a bright beautiful open floor plan. Kitchen has granite countertops and maple cabinets. Exterior patio is perfect for Sunday family gatherings. Downstairs floors and stairs were recently re-done, and new HVAC system install. Continued HVAC maintenance has been paid for the next few years. Attached two car garage and additional driveway parking in front of house. Low HOA. Property is conveniently located to freeways, shopping & restaurants. Property is borderline, LA/OC county. Dont let this rare opportunity pass you by. Property will be sold in as is condition",TOWNHOMES,21915 Hawaiian Ave Apt C,21915 Hawaiian Ave,Apt C,Hawaiian Gardens,CA,90716,3,2,1,1301,2004,86,700000,2024-07-24,675000,2024-10-18,546615,688000,14140,519,33.829281,-118.06617,,Los Angeles,06037,2,350,2,,,,,,,Abc Unified School District,http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m2106747899od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m2106747899od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m2867362611od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m1879886531od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m3280740098od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m1514115207od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m2338056477od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m3736147447od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m4044211604od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m2922843365od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m1799223879od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m3398257457od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m2124795083od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m3017350090od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m813179714od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m2733282752od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m958288983od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m4288657477od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m3364287361od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m3223597704od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m1349697447od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m2554250624od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m2816936954od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m611120038od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m2083864166od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m866775772od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m2674738534od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m2592961464od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m1970904741od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m612027994od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m1335360112od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m1622723976od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m2050381522od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m3374014360od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m4109016512od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m2315440913od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m3543821605od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m1724886520od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m1604944655od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m3926891284od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m2276920117od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/78ea332fc2a79dfc5a26ac2c0f8496d4l-m4077580440od-w480_h360_x2.webp?w=1080&q=75"
