property_url,mls,mls_id,status,text,style,full_street_line,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,assessed_value,estimated_value,lot_sqft,price_per_sqft,latitude,longitude,neighborhoods,county,fips_code,stories,hoa_fee,parking_garage,agent,agent_email,agent_phones,broker,broker_phone,broker_website,nearby_schools,primary_photo,alt_photos
https://www.realtor.com/realestateandhomes-detail/1280101621,MRCA,OC25041550,SOLD,"Property is now available to owner users and investors. Rare REO property in Huntington Park 90255. Centrally located adjacent to schools, shopping, churches, parks and public transportation. This is the opportunity to create your dream home from a diamond in the rough. The front unit features 3 bedrooms a large living room and formal dining room. the rear unit has 2 bedrooms and 1 bath. Check with the city for ADU potential.",MULTI_FAMILY,7122 Benson St,7122 Benson St,,Huntington Park,CA,90255,,,,1742,1917,71,598000,2025-02-25,665000,2025-05-07,595068,592000,6435,382,33.973506,-118.211029,Southeast LA,Los Angeles,06037,1,0,2,David Jervis,david@jervis.net,"[{'number': '5627546009', 'type': 'Office', 'ext': '', 'primary': True}]",,,,"Los Angeles Unified School District, Prepa Tec Los Angeles High District",http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b254588764od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b254588764od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b2819657260od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b2079899831od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b371810555od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b1431581841od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b3878201730od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b3720306290od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b1502964747od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b283072296od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b1711343722od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b207554858od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b3205058118od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b3954757695od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b813484244od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b4168677402od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b368200650od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b2360086362od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b3919981678od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b3061157943od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9b4c7cdea56ac28e01dceaac890c61a1l-b2378289959od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/2856734595,MRCA,CV25059407,SOLD,Turn Key Home.,SINGLE_FAMILY,2711 Walnut St,2711 Walnut St,,Huntington Park,CA,90255,3,2,,1447,1922,36,780000,2025-03-19,770000,2025-04-24,676260,772000,5377,532,33.973234,-118.221938,Southeast LA,Los Angeles,06037,1,0,,Steve Anz,SteveAnzRealtor@gmail.com,"[{'number': '8185226921', 'type': 'Mobile', 'ext': '', 'primary': True}]",,,,Los Angeles Unified School District,http://ap.rdcpix.com/6700632b646527fecc3a3006fa11be32l-m4206236937od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/6700632b646527fecc3a3006fa11be32l-m4206236937od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1313950469,MRCA,PW25008055,SOLD,"This 3-bedroom, 1-bathroom residence with a separate studio unit combines timeless 1920s architectural character with modern functionality, offering a generous yard and thoughtful design. The home features a spacious living room with a large picture window and fireplace, a formal dining room for entertaining, and a well-appointed kitchen with abundant cabinetry, oversized double ovens, a gas stove, and a sunlit breakfast nook. The private quarters, including three bedrooms and one bathroom, are conveniently located off a central hallway, separated from the common areas for enhanced privacy. Additional amenities include a dedicated laundry area with backyard access and an expansive two-car garage with a bonus, separate studio unit. Perfect for supplemental income or extended family. Prime location near dining, entertainment, freeway access, and downtown Los Angeles employment centers. Combining historical charm, modern conveniences, and investment potential, this property is an exceptional opportunity.",SINGLE_FAMILY,3322 Hill St,3322 Hill St,,Huntington Park,CA,90255,3,1,,1310,1929,91,698000,2025-01-14,750000,2025-04-15,650000,699000,6261,573,33.965536,-118.208603,Southeast LA,Los Angeles,06037,1,0,2,Daniel Taylor,dtaylor@praxispacificlaw.com,"[{'number': '7143718000', 'type': 'Mobile', 'ext': '', 'primary': True}]",,,,"Los Angeles County Office Of Education School District, Los Angeles Unified School District",http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m1350657757od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m1350657757od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m2653191714od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m428854491od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m3667223255od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m3221311137od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m3489823152od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m1457376636od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m3761115425od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m4269438820od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m889511169od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m2815711003od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m2173249286od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m3435958489od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m3169770306od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m2475534784od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m269524887od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m3757782551od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m840796153od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m1285749328od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m1175161068od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m654986974od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m3355802366od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m107369275od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m2695573613od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/024f361061276d5bfc78f692aa2f3ff0l-m1296919520od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/1186005116,MRCA,DW25037591,SOLD,"Welcome to this fantastic triplex located in the heart of family-friendly Huntington Park! This property features three well-maintained units, each offering 2 bedrooms and 1 bathroom, making it an ideal choice for investors or those seeking to maximize rental income. Enjoy the convenience of a back alley entrance, providing easy access for tenants and the potential to add an Accessory Dwelling Unit (ADU) in the back for even more income potential. Each unit is currently occupied, ensuring immediate cash flow from day one. This property presents an excellent investment opportunity in a vibrant community thats close to parks, schools, and local amenities. Dont miss your chance to own a piece of Huntington Park that promises both stability and growth!",DUPLEX_TRIPLEX,6142 Cottage St,6142 Cottage St,,Huntington Park,CA,90255,6,3,,2886,1984,54,950000,2025-02-20,955000,2025-04-15,848966,959493,6222,331,33.984967,-118.233373,Southeast LA,Los Angeles,06037,1,0,3,Victor Zuniga,hedsonm1@gmail.com,"[{'number': '3232367702', 'type': 'BUSINESS_MOBILE', 'ext': '', 'primary': True}]",,,,"Los Angeles County Office Of Education School District, Los Angeles Unified School District",http://ap.rdcpix.com/49bd4080c9e856e780ba4bfd606d77e1l-m3658839382od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/49bd4080c9e856e780ba4bfd606d77e1l-m3658839382od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1335909372,MRCA,DW25060043,SOLD,,SINGLE_FAMILY,2654 California St,2654 California St,,Huntington Park,CA,90255,3,2,,1714,1922,36,799900,2025-03-24,750000,2025-04-29,575820,720000,5898,438,33.972055,-118.223377,Southeast LA,Los Angeles,06037,1,0,,Joshua Minchaca,arturominchaca@live.com,"[{'number': '3237073890', 'type': 'Office', 'ext': '', 'primary': True}]",,,,Los Angeles Unified School District,http://ap.rdcpix.com/4bdaccf68a501da3605440cc6c58e7e3l-m2860818674od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/4bdaccf68a501da3605440cc6c58e7e3l-m2860818674od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4bdaccf68a501da3605440cc6c58e7e3l-m3196426319od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4bdaccf68a501da3605440cc6c58e7e3l-m2864935383od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/2271212015,MRCA,SR25037208,SOLD,"FAMILY TRUST AUCTION!!! RARE INVESTMENT OPPORTUNITY TO BUY 5 UNITS IN THE HIGHLY SOUGHT AFTER CITY OF HUNTINGTON PARK. THE FRONT MAIN HOUSE HAS BEEN DIVIDED INTO 2 UNITS WITH NO PERMIT. BACK BUILDING CONSISTS OF (3) 1 BEDROOM, 1 BATHROOM UNITS AND 3 GARAGE SPACES.",MULTI_FAMILY,3607 Hill St,3607 Hill St,,Huntington Park,CA,90255,,,,3122,1953,50,649000,2025-02-19,845000,2025-04-10,304651,847283,6285,271,33.965412,-118.202829,Southeast LA,Los Angeles,06037,2,,3,Larry Weiner,l.weiner@flansweiner.com,"[{'number': '(818) 501-4888', 'type': 'Office', 'ext': '', 'primary': True}]",,,,"Los Angeles County Office Of Education School District, Los Angeles Unified School District",http://ap.rdcpix.com/22a750ca73e36a39aa745f6274bdf0a9l-m407172870od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/22a750ca73e36a39aa745f6274bdf0a9l-m407172870od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22a750ca73e36a39aa745f6274bdf0a9l-m4203592268od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/1156937681,MRCA,DW25050082,SOLD,"Chance of a Lifetime! Don't miss this rare opportunity to own a spacious, newer-built home in the heart of Huntington Park. Homes on this block seldom go on sale! This stunning 4-bedroom, 3-bathroom residence boasts high vaulted ceilings, a large living room, and a formal dining areaperfect for entertaining. The kitchen offers an abundance of cabinet storage, while the laundry room adds everyday convenience. A downstairs bedroom is ideal for guests or multigenerational living. Upstairs, the oversized master suite features a private bath, alongside two additional spacious bedrooms. Enjoy outdoor living in the expansive L-shaped backyard with a covered patio, ideal for gatherings. The 2-car garage includes attic space for extra storage. Located in a great family neighborhood, this home is close to everything Huntington Park has to offer. The current owner has cherished this home for over 20 yearsnow its your turn! Schedule a showing today!",SINGLE_FAMILY,6056 Templeton St,6056 Templeton St,,Huntington Park,CA,90255,4,3,,1793,1987,48,745000,2025-03-07,792000,2025-04-24,532951,740276,4164,442,33.985571,-118.219883,Southeast LA,Los Angeles,06037,2,0,2,Joshua Lee Glaz,joshua@theave.agency,"[{'number': '5624139399', 'type': 'Office', 'ext': '', 'primary': True}]",,,,"Los Angeles County Office Of Education School District, Los Angeles Unified School District",http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m464602252od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m464602252od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m3674061357od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m628320288od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m3867132629od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m3236401493od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m3395758013od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m1325033280od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m1095262236od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m1964848733od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m2707820882od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m3857917340od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m2799499282od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m2635400212od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m1481026367od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m1828452555od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m50360641od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m2514486615od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m3103717547od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m2300771719od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m3697252786od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m2103117533od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m3563539060od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m4047736219od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m526565835od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m1076023208od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m1443544648od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m1505822621od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m16387781od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m861412643od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m2003219312od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m2158134511od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m3555063572od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m466981780od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m247063179od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m729309748od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m3863552675od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m2234764362od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m2988947102od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m3857935930od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m37890970od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5421327c13852bc9c261ad93c25b14f8l-m374983000od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/2929067790,MRCA,OC25070724,SOLD,Spanish style home. Sold off market,DUPLEX_TRIPLEX,2519 Hope St,2519 Hope St,,Huntington Park,CA,90255,4,2,,2095,1926,,600000,2025-04-05,600000,2025-04-04,64592,726300,6052,286,33.97043,-118.226905,Southeast LA,Los Angeles,06037,1,0,2,Crystal Schantzen,crystal@anvilreinc.com,"[{'number': '9493108332', 'type': 'Mobile', 'ext': '', 'primary': True}]",,,,Los Angeles Unified School District,,
https://www.realtor.com/realestateandhomes-detail/1232513013,MRCA,DW24200719,SOLD,"Located in the vibrant city of Huntington Park, these two units present an exceptional opportunity for both investors and homebuyers. The properties are situated in a prime location, offering easy access to local amenities, public transportation, and major highways. With a diverse community and a rich cultural backdrop, Huntington Park is known for its accessibility and convenience. Sold before market publication.",MULTI_FAMILY,6902 Albany St,6902 Albany St,,Huntington Park,CA,90255,,,,2110,1917,189,785000,2024-09-27,785000,2025-04-04,333094,788000,6344,372,33.976776,-118.232424,Southeast LA,Los Angeles,06037,1,,1,Hector Gonzalez,centurione@earthlink.com,"[{'number': '5628061000', 'type': 'Office', 'ext': '', 'primary': True}, {'number': '5625004668', 'type': 'Mobile', 'ext': '', 'primary': True}]",,,,Los Angeles Unified School District,http://ap.rdcpix.com/a98c1b17cb7b6b8f6eff488352bf4ce3l-b3013137148od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/a98c1b17cb7b6b8f6eff488352bf4ce3l-b3013137148od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a98c1b17cb7b6b8f6eff488352bf4ce3l-b2436362905od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a98c1b17cb7b6b8f6eff488352bf4ce3l-b3448911071od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a98c1b17cb7b6b8f6eff488352bf4ce3l-b502783241od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a98c1b17cb7b6b8f6eff488352bf4ce3l-b2614741408od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a98c1b17cb7b6b8f6eff488352bf4ce3l-b3382034109od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/1313503278,WECA,24-419669,SOLD,"REMODELED FHA APPROVED HOUSE! TWO BEDROOMS PLUS 1.5 BATHROOMS. (PUBLIC RECORDS SHOW 0/1, PERMITS WERE PULLED AND FINALIZED WITH CITY) NEW MINI SPLIT/HEAT PUMPP SYSTEM. NEW DUAL PANE WINDOWS. NEW WATERPROOF VINYL WOOD-LIKE FLOORING IN LIVING ROOM, KITCHEN, AND BEDROOMS. NEW PORCELAIN TILE IN BATHROOM FLOORS. THE KITCHEN IS BRAND NEW. NEW CUSTOM KITCHEN CABINETS, NEW COUNTERS, NEW GARBAGE DISPOSAL, NEW PULL-OUT FAUCET. ONE FULL BATHROOM PLUS ONE HALF-BATHROOM. TILED UP SHOWER WALLS WITH CUSTOM SOAP DISH. NEW VANITIES. NEW TOILETS. ALL NEW PLUMBING FIXTURES. NEW LIGHT FIXTURES. ALL NEW PAINT. FHA, VA, CONVENTIONAL, DOWN PAYMENT ASSISTANCE-OK!",SINGLE_FAMILY,3238 Hill St,3238 Hill St,,Huntington Park,CA,90255,2,1,1,656,1948,221,555000,2024-07-25,550000,2025-03-03,462060,549000,2099,838,33.965791,-118.210165,Southeast LA,Los Angeles,06037,1,0,,Eran Fattal,eranfattal@gmail.com,"[{'number': '8183355626', 'type': 'Mobile', 'ext': '', 'primary': True}]",,,,"Los Angeles County Office Of Education School District, Los Angeles Unified School District",http://ap.rdcpix.com/9a4ffb017e8edb6983b36bd0d1ce2a36l-m2733065444od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/9a4ffb017e8edb6983b36bd0d1ce2a36l-m2733065444od-w480_h360_x2.webp?w=1080&q=75
